DimProductID;ProductID;Name;ProductNumber;Color;SafetyStockLevel;ReorderPoint;StandardCost;ListPrice;Size;Weight;DaysToManufacture;ProductLine;Class;Style;SRC_ID_ProductSubcategory;ProductSubcategoryName;SRC_ID_ProductModel;ProductModelName;SRC_ID_ProductCategory;ProductCategoryName;SellStartDate;SellEndDate;DiscontinueDate
639;970;Touring-2000 Blue, 46;;Blue;100;75;755.1508;1214.85;46;27.13;4;T ;M ;U ;3;Touring Bikes;35;Touring-2000;1;Bikes;2013-05-30;;
640;971;Touring-2000 Blue, 50;;Blue;100;75;755.1508;1214.85;50;27.42;4;T ;M ;U ;3;Touring Bikes;35;Touring-2000;1;Bikes;2013-05-30;;
641;972;Touring-2000 Blue, 54;;Blue;100;75;755.1508;1214.85;54;27.68;4;T ;M ;U ;3;Touring Bikes;35;Touring-2000;1;Bikes;2013-05-30;;
642;961;Touring-3000 Yellow, 44;;Yellow;100;75;461.4448;742.35;44;28.77;4;T ;L ;U ;3;Touring Bikes;36;Touring-3000;1;Bikes;2013-05-30;;
643;959;Touring-3000 Blue, 58;;Blue;100;75;461.4448;742.35;58;29.90;4;T ;L ;U ;3;Touring Bikes;36;Touring-3000;1;Bikes;2013-05-30;;
644;962;Touring-3000 Yellow, 50;;Yellow;100;75;461.4448;742.35;50;29.13;4;T ;L ;U ;3;Touring Bikes;36;Touring-3000;1;Bikes;2013-05-30;;
645;979;Touring-3000 Blue, 50;;Blue;100;75;461.4448;742.35;50;29.13;4;T ;L ;U ;3;Touring Bikes;36;Touring-3000;1;Bikes;2013-05-30;;
646;958;Touring-3000 Blue, 54;;Blue;100;75;461.4448;742.35;54;29.68;4;T ;L ;U ;3;Touring Bikes;36;Touring-3000;1;Bikes;2013-05-30;;
647;965;Touring-3000 Yellow, 62;;Yellow;100;75;461.4448;742.35;62;30.00;4;T ;L ;U ;3;Touring Bikes;36;Touring-3000;1;Bikes;2013-05-30;;
648;978;Touring-3000 Blue, 44;;Blue;100;75;461.4448;742.35;44;28.77;4;T ;L ;U ;3;Touring Bikes;36;Touring-3000;1;Bikes;2013-05-30;;
649;963;Touring-3000 Yellow, 54;;Yellow;100;75;461.4448;742.35;54;29.42;4;T ;L ;U ;3;Touring Bikes;36;Touring-3000;1;Bikes;2013-05-30;;
650;960;Touring-3000 Blue, 62;;Blue;100;75;461.4448;742.35;62;30.00;4;T ;L ;U ;3;Touring Bikes;36;Touring-3000;1;Bikes;2013-05-30;;
651;964;Touring-3000 Yellow, 58;;Yellow;100;75;461.4448;742.35;58;29.79;4;T ;L ;U ;3;Touring Bikes;36;Touring-3000;1;Bikes;2013-05-30;;
652;969;Touring-1000 Blue, 60;;Blue;100;75;1481.9379;2384.07;60;25.90;4;T ;H ;U ;3;Touring Bikes;34;Touring-1000;1;Bikes;2013-05-30;;
653;957;Touring-1000 Yellow, 60;;Yellow;100;75;1481.9379;2384.07;60;25.90;4;T ;H ;U ;3;Touring Bikes;34;Touring-1000;1;Bikes;2013-05-30;;
654;968;Touring-1000 Blue, 54;;Blue;100;75;1481.9379;2384.07;54;25.68;4;T ;H ;U ;3;Touring Bikes;34;Touring-1000;1;Bikes;2013-05-30;;
655;967;Touring-1000 Blue, 50;;Blue;100;75;1481.9379;2384.07;50;25.42;4;T ;H ;U ;3;Touring Bikes;34;Touring-1000;1;Bikes;2013-05-30;;
656;799;Road-550-W Yellow, 42;;Yellow;100;75;713.0798;1120.49;42;18.13;4;R ;M ;W ;2;Road Bikes;29;Road-550-W;1;Bikes;2012-05-30;;
657;800;Road-550-W Yellow, 44;;Yellow;100;75;713.0798;1120.49;44;18.42;4;R ;M ;W ;2;Road Bikes;29;Road-550-W;1;Bikes;2012-05-30;;
658;764;Road-650 Red, 52;;Red;100;75;486.7066;782.99;52;19.42;4;R ;L ;U ;2;Road Bikes;30;Road-650;1;Bikes;2011-05-31;2013-05-29;
659;761;Road-650 Red, 62;;Red;100;75;486.7066;782.99;62;20.00;4;R ;L ;U ;2;Road Bikes;30;Road-650;1;Bikes;2011-05-31;2013-05-29;
660;762;Road-650 Red, 44;;Red;100;75;486.7066;782.99;44;18.77;4;R ;L ;U ;2;Road Bikes;30;Road-650;1;Bikes;2011-05-31;2013-05-29;
661;765;Road-650 Black, 58;;Black;100;75;486.7066;782.99;58;19.79;4;R ;L ;U ;2;Road Bikes;30;Road-650;1;Bikes;2011-05-31;2013-05-29;
662;766;Road-650 Black, 60;;Black;100;75;486.7066;782.99;60;19.90;4;R ;L ;U ;2;Road Bikes;30;Road-650;1;Bikes;2011-05-31;2013-05-29;
663;768;Road-650 Black, 44;;Black;100;75;486.7066;782.99;44;18.77;4;R ;L ;U ;2;Road Bikes;30;Road-650;1;Bikes;2011-05-31;2013-05-29;
664;797;Road-550-W Yellow, 38;;Yellow;100;75;713.0798;1120.49;38;17.35;4;R ;M ;W ;2;Road Bikes;29;Road-550-W;1;Bikes;2012-05-30;;
665;767;Road-650 Black, 62;;Black;100;75;486.7066;782.99;62;20.00;4;R ;L ;U ;2;Road Bikes;30;Road-650;1;Bikes;2011-05-31;2013-05-29;
666;763;Road-650 Red, 48;;Red;100;75;486.7066;782.99;48;19.13;4;R ;L ;U ;2;Road Bikes;30;Road-650;1;Bikes;2011-05-31;2013-05-29;
667;769;Road-650 Black, 48;;Black;100;75;486.7066;782.99;48;19.13;4;R ;L ;U ;2;Road Bikes;30;Road-650;1;Bikes;2011-05-31;2013-05-29;
668;760;Road-650 Red, 60;;Red;100;75;486.7066;782.99;60;19.90;4;R ;L ;U ;2;Road Bikes;30;Road-650;1;Bikes;2011-05-31;2013-05-29;
669;997;Road-750 Black, 44;;Black;100;75;343.6496;539.99;44;19.77;4;R ;L ;U ;2;Road Bikes;31;Road-750;1;Bikes;2013-05-30;;
670;998;Road-750 Black, 48;;Black;100;75;343.6496;539.99;48;20.13;4;R ;L ;U ;2;Road Bikes;31;Road-750;1;Bikes;2013-05-30;;
671;999;Road-750 Black, 52;;Black;100;75;343.6496;539.99;52;20.42;4;R ;L ;U ;2;Road Bikes;31;Road-750;1;Bikes;2013-05-30;;
672;977;Road-750 Black, 58;;Black;100;75;343.6496;539.99;58;20.79;4;R ;L ;U ;2;Road Bikes;31;Road-750;1;Bikes;2013-05-30;;
673;955;Touring-1000 Yellow, 50;;Yellow;100;75;1481.9379;2384.07;50;25.42;4;T ;H ;U ;3;Touring Bikes;34;Touring-1000;1;Bikes;2013-05-30;;
674;759;Road-650 Red, 58;;Red;100;75;486.7066;782.99;58;19.79;4;R ;L ;U ;2;Road Bikes;30;Road-650;1;Bikes;2011-05-31;2013-05-29;
675;782;Mountain-200 Black, 38;;Black;100;75;1251.9813;2294.99;38;23.35;4;M ;H ;U ;1;Mountain Bikes;20;Mountain-200;1;Bikes;2012-05-30;;
676;980;Mountain-400-W Silver, 38;;Silver;100;75;419.7784;769.49;38;26.35;4;M ;M ;W ;1;Mountain Bikes;22;Mountain-400-W;1;Bikes;2013-05-30;;
677;784;Mountain-200 Black, 46;;Black;100;75;1251.9813;2294.99;46;24.13;4;M ;H ;U ;1;Mountain Bikes;20;Mountain-200;1;Bikes;2012-05-30;;
678;779;Mountain-200 Silver, 38;;Silver;100;75;1265.6195;2319.99;38;23.35;4;M ;H ;U ;1;Mountain Bikes;20;Mountain-200;1;Bikes;2012-05-30;;
679;772;Mountain-100 Silver, 42;;Silver;100;75;1912.1544;3399.99;42;20.77;4;M ;H ;U ;1;Mountain Bikes;19;Mountain-100;1;Bikes;2011-05-31;2012-05-29;
680;776;Mountain-100 Black, 42;;Black;100;75;1898.0944;3374.99;42;20.77;4;M ;H ;U ;1;Mountain Bikes;19;Mountain-100;1;Bikes;2011-05-31;2012-05-29;
681;773;Mountain-100 Silver, 44;;Silver;100;75;1912.1544;3399.99;44;21.13;4;M ;H ;U ;1;Mountain Bikes;19;Mountain-100;1;Bikes;2011-05-31;2012-05-29;
682;774;Mountain-100 Silver, 48;;Silver;100;75;1912.1544;3399.99;48;21.42;4;M ;H ;U ;1;Mountain Bikes;19;Mountain-100;1;Bikes;2011-05-31;2012-05-29;
683;771;Mountain-100 Silver, 38;;Silver;100;75;1912.1544;3399.99;38;20.35;4;M ;H ;U ;1;Mountain Bikes;19;Mountain-100;1;Bikes;2011-05-31;2012-05-29;
684;775;Mountain-100 Black, 38;;Black;100;75;1898.0944;3374.99;38;20.35;4;M ;H ;U ;1;Mountain Bikes;19;Mountain-100;1;Bikes;2011-05-31;2012-05-29;
685;777;Mountain-100 Black, 44;;Black;100;75;1898.0944;3374.99;44;21.13;4;M ;H ;U ;1;Mountain Bikes;19;Mountain-100;1;Bikes;2011-05-31;2012-05-29;
686;781;Mountain-200 Silver, 46;;Silver;100;75;1265.6195;2319.99;46;24.13;4;M ;H ;U ;1;Mountain Bikes;20;Mountain-200;1;Bikes;2012-05-30;;
687;778;Mountain-100 Black, 48;;Black;100;75;1898.0944;3374.99;48;21.42;4;M ;H ;U ;1;Mountain Bikes;19;Mountain-100;1;Bikes;2011-05-31;2012-05-29;
688;946;LL Touring Handlebars;;;500;375;20.464;46.09;;;1;T ;L ;;4;Handlebars;47;LL Touring Handlebars;2;Components;2013-05-30;;
689;747;HL Mountain Frame - Black, 38;;Black;500;375;739.041;1349.6;38;2.68;2;M ;H ;U ;12;Mountain Frames;5;HL Mountain Frame;2;Components;2011-05-31;;
690;748;HL Mountain Frame - Silver, 38;;Silver;500;375;747.2002;1364.5;38;2.68;2;M ;H ;U ;12;Mountain Frames;5;HL Mountain Frame;2;Components;2011-05-31;;
691;745;HL Mountain Frame - Black, 48;;Black;500;375;699.0928;1349.6;48;2.80;1;M ;H ;U ;12;Mountain Frames;5;HL Mountain Frame;2;Components;2011-05-31;2012-05-29;
692;947;HL Touring Handlebars;;;500;375;40.6571;91.57;;;1;T ;H ;;4;Handlebars;48;HL Touring Handlebars;2;Components;2013-05-30;;
693;925;LL Mountain Frame - Black, 44;;Black;500;375;136.785;249.79;44;2.96;1;M ;L ;U ;12;Mountain Frames;8;LL Mountain Frame;2;Components;2013-05-30;;
694;739;HL Mountain Frame - Silver, 42;;Silver;500;375;747.2002;1364.5;42;2.72;1;M ;H ;U ;12;Mountain Frames;5;HL Mountain Frame;2;Components;2011-05-31;;
695;818;LL Road Front Wheel;;Black;500;375;37.9909;85.565;;900.00;1;R ;L ;;17;Wheels;49;LL Road Front Wheel;2;Components;2012-05-30;2013-05-29;
696;924;LL Mountain Frame - Black, 42;;Black;500;375;136.785;249.79;42;2.92;1;M ;L ;U ;12;Mountain Frames;8;LL Mountain Frame;2;Components;2013-05-30;;
697;918;LL Mountain Frame - Silver, 44;;Silver;500;375;144.5938;264.05;44;2.96;1;M ;L ;U ;12;Mountain Frames;8;LL Mountain Frame;2;Components;2013-05-30;;
698;944;LL Mountain Frame - Silver, 40;;Silver;500;375;144.5938;264.05;40;2.88;2;M ;L ;U ;12;Mountain Frames;8;LL Mountain Frame;2;Components;2013-05-30;;
699;919;LL Mountain Frame - Silver, 48;;Silver;500;375;144.5938;264.05;48;3.00;1;M ;L ;U ;12;Mountain Frames;8;LL Mountain Frame;2;Components;2013-05-30;;
700;917;LL Mountain Frame - Silver, 42;;Silver;500;375;144.5938;264.05;42;2.92;1;M ;L ;U ;12;Mountain Frames;8;LL Mountain Frame;2;Components;2013-05-30;;
701;926;LL Mountain Frame - Black, 48;;Black;500;375;136.785;249.79;48;3.00;1;M ;L ;U ;12;Mountain Frames;8;LL Mountain Frame;2;Components;2013-05-30;;
702;743;HL Mountain Frame - Black, 42;;Black;500;375;739.041;1349.6;42;2.72;1;M ;H ;U ;12;Mountain Frames;5;HL Mountain Frame;2;Components;2011-05-31;;
703;943;LL Mountain Frame - Black, 40;;Black;500;375;136.785;249.79;40;2.88;2;M ;L ;U ;12;Mountain Frames;8;LL Mountain Frame;2;Components;2013-05-30;;
704;927;LL Mountain Frame - Black, 52;;Black;500;375;136.785;249.79;52;3.04;1;M ;L ;U ;12;Mountain Frames;8;LL Mountain Frame;2;Components;2013-05-30;;
705;908;LL Mountain Seat/Saddle;;;500;375;12.0413;27.12;;;1;M ;L ;;15;Saddles;79;LL Mountain Seat/Saddle 2;2;Components;2013-05-30;;
706;920;LL Mountain Frame - Silver, 52;;Silver;500;375;144.5938;264.05;52;3.04;1;M ;L ;U ;12;Mountain Frames;8;LL Mountain Frame;2;Components;2013-05-30;;
707;909;ML Mountain Seat/Saddle;;;500;375;17.3782;39.14;;;1;M ;M ;;15;Saddles;80;ML Mountain Seat/Saddle 2;2;Components;2013-05-30;;
708;736;LL Road Frame - Black, 44;;Black;500;375;204.6251;337.22;44;2.32;1;R ;L ;U ;14;Road Frames;9;LL Road Frame;2;Components;2011-05-31;;
709;911;LL Road Seat/Saddle;;;500;375;12.0413;27.12;;;1;R ;L ;;15;Saddles;82;LL Road Seat/Saddle 1;2;Components;2013-05-30;;
710;821;Touring Front Wheel;;Black;500;375;96.7964;218.01;;;1;T ;;;17;Wheels;44;Touring Front Wheel;2;Components;2012-05-30;2013-05-29;
711;816;ML Mountain Front Wheel;;Black;500;375;92.8071;209.025;;;1;M ;M ;;17;Wheels;45;ML Mountain Front Wheel;2;Components;2012-05-30;2013-05-29;
712;817;HL Mountain Front Wheel;;Black;500;375;133.2955;300.215;;;1;M ;H ;;17;Wheels;46;HL Mountain Front Wheel;2;Components;2012-05-30;2013-05-29;
713;996;HL Bottom Bracket;;;500;375;53.9416;121.49;;170.00;1;;H ;;5;Bottom Brackets;97;HL Bottom Bracket;2;Components;2013-05-30;;
714;995;ML Bottom Bracket;;;500;375;44.9506;101.24;;168.00;1;;M ;;5;Bottom Brackets;96;ML Bottom Bracket;2;Components;2013-05-30;;
715;994;LL Bottom Bracket;;;500;375;23.9716;53.99;;223.00;1;;L ;;5;Bottom Brackets;95;LL Bottom Bracket;2;Components;2013-05-30;;
716;725;LL Road Frame - Red, 44;;Red;500;375;187.1571;337.22;44;2.32;1;R ;L ;U ;14;Road Frames;9;LL Road Frame;2;Components;2011-05-31;2013-05-29;
717;726;LL Road Frame - Red, 48;;Red;500;375;187.1571;337.22;48;2.36;1;R ;L ;U ;14;Road Frames;9;LL Road Frame;2;Components;2011-05-31;2013-05-29;
718;727;LL Road Frame - Red, 52;;Red;500;375;187.1571;337.22;52;2.40;1;R ;L ;U ;14;Road Frames;9;LL Road Frame;2;Components;2011-05-31;2013-05-29;
719;910;HL Mountain Seat/Saddle;;;500;375;23.3722;52.64;;;1;M ;H ;;15;Saddles;81;HL Mountain Seat/Saddle 2;2;Components;2013-05-30;;
720;737;LL Road Frame - Black, 48;;Black;500;375;204.6251;337.22;48;2.36;1;R ;L ;U ;14;Road Frames;9;LL Road Frame;2;Components;2011-05-31;;
721;729;LL Road Frame - Red, 60;;Red;500;375;187.1571;337.22;60;2.48;1;R ;L ;U ;14;Road Frames;9;LL Road Frame;2;Components;2011-05-31;2013-05-29;
722;730;LL Road Frame - Red, 62;;Red;500;375;187.1571;337.22;62;2.50;1;R ;L ;U ;14;Road Frames;9;LL Road Frame;2;Components;2011-05-31;2013-05-29;
723;723;LL Road Frame - Black, 60;;Black;500;375;204.6251;337.22;60;2.48;1;R ;L ;U ;14;Road Frames;9;LL Road Frame;2;Components;2011-05-31;;
724;724;LL Road Frame - Black, 62;;Black;500;375;204.6251;337.22;62;2.50;1;R ;L ;U ;14;Road Frames;9;LL Road Frame;2;Components;2011-05-31;;
725;722;LL Road Frame - Black, 58;;Black;500;375;204.6251;337.22;58;2.46;1;R ;L ;U ;14;Road Frames;9;LL Road Frame;2;Components;2011-05-31;;
726;728;LL Road Frame - Red, 58;;Red;500;375;187.1571;337.22;58;2.46;1;R ;L ;U ;14;Road Frames;9;LL Road Frame;2;Components;2011-05-31;2013-05-29;
727;828;HL Road Rear Wheel;;Black;500;375;158.5346;357.06;;890.00;1;R ;H ;;17;Wheels;78;HL Road Rear Wheel;2;Components;2012-05-30;2013-05-29;
728;913;HL Road Seat/Saddle;;;500;375;23.3722;52.64;;;1;R ;H ;;15;Saddles;84;HL Road Seat/Saddle 2;2;Components;2013-05-30;;
729;912;ML Road Seat/Saddle;;;500;375;17.3782;39.14;;;1;T ;M ;;15;Saddles;83;ML Road Seat/Saddle 2;2;Components;2013-05-30;;
730;738;LL Road Frame - Black, 52;;Black;500;375;204.6251;337.22;52;2.40;1;R ;L ;U ;14;Road Frames;9;LL Road Frame;2;Components;2011-05-31;;
731;827;ML Road Rear Wheel;;Black;500;375;122.2709;275.385;;1000.00;1;R ;M ;;17;Wheels;77;ML Road Rear Wheel;2;Components;2012-05-30;2013-05-29;
732;740;HL Mountain Frame - Silver, 44;;Silver;500;375;706.811;1364.5;44;2.76;1;M ;H ;U ;12;Mountain Frames;5;HL Mountain Frame;2;Components;2011-05-31;2012-05-29;
733;891;HL Touring Frame - Blue, 50;;Blue;500;375;601.7437;1003.91;50;3.00;1;T ;H ;U ;16;Touring Frames;7;HL Touring Frame;2;Components;2013-05-30;;
734;838;HL Road Frame - Black, 44;;Black;500;375;868.6342;1431.5;44;2.12;1;R ;H ;U ;14;Road Frames;6;HL Road Frame;2;Components;2012-05-30;;
735;719;HL Road Frame - Red, 48;;Red;500;375;868.6342;1431.5;48;2.16;1;R ;H ;U ;14;Road Frames;6;HL Road Frame;2;Components;2011-05-31;;
736;721;HL Road Frame - Red, 56;;Red;500;375;868.6342;1431.5;56;2.24;1;R ;H ;U ;14;Road Frames;6;HL Road Frame;2;Components;2011-05-31;;
737;837;HL Road Frame - Black, 62;;Black;500;375;868.6342;1431.5;62;2.30;1;R ;H ;U ;14;Road Frames;6;HL Road Frame;2;Components;2012-05-30;;
738;680;HL Road Frame - Black, 58;;Black;500;375;1059.31;1431.5;58;2.24;1;R ;H ;U ;14;Road Frames;6;HL Road Frame;2;Components;2008-04-30;;
739;840;HL Road Frame - Black, 52;;Black;500;375;868.6342;1431.5;52;2.20;1;R ;H ;U ;14;Road Frames;6;HL Road Frame;2;Components;2012-05-30;;
740;805;LL Headset;;;500;375;15.1848;34.2;;;1;;L ;;11;Headsets;59;LL Headset;2;Components;2012-05-30;2013-05-29;
741;742;HL Mountain Frame - Silver, 46;;Silver;500;375;747.2002;1364.5;46;2.84;1;M ;H ;U ;12;Mountain Frames;5;HL Mountain Frame;2;Components;2011-05-31;;
742;741;HL Mountain Frame - Silver, 48;;Silver;500;375;706.811;1364.5;48;2.80;1;M ;H ;U ;12;Mountain Frames;5;HL Mountain Frame;2;Components;2011-05-31;2012-05-29;
743;813;HL Road Handlebars;;;500;375;53.3999;120.27;;;1;R ;H ;;4;Handlebars;58;HL Road Handlebars;2;Components;2012-05-30;;
744;812;ML Road Handlebars;;;500;375;27.4925;61.92;;;1;R ;M ;;4;Handlebars;57;ML Road Handlebars;2;Components;2012-05-30;;
745;811;LL Road Handlebars;;;500;375;19.7758;44.54;;;1;R ;L ;;4;Handlebars;56;LL Road Handlebars;2;Components;2012-05-30;;
746;810;HL Mountain Handlebars;;;500;375;53.3999;120.27;;;1;M ;H ;;4;Handlebars;55;HL Mountain Handlebars;2;Components;2012-05-30;;
747;809;ML Mountain Handlebars;;;500;375;27.4925;61.92;;;1;M ;M ;;4;Handlebars;54;ML Mountain Handlebars;2;Components;2012-05-30;;
748;941;Touring Pedal;;Silver/Black;500;375;35.9596;80.99;;;1;T ;;;13;Pedals;53;Touring Pedal;2;Components;2013-05-30;;
749;808;LL Mountain Handlebars;;;500;375;19.7758;44.54;;;1;M ;L ;;4;Handlebars;52;LL Mountain Handlebars;2;Components;2012-05-30;;
750;820;HL Road Front Wheel;;Black;500;375;146.5466;330.06;;650.00;1;R ;H ;;17;Wheels;51;HL Road Front Wheel;2;Components;2012-05-30;2013-05-29;
751;829;Touring Rear Wheel;;Black;500;375;108.7844;245.01;;;1;T ;;;17;Wheels;43;Touring Rear Wheel;2;Components;2012-05-30;2013-05-29;
752;819;ML Road Front Wheel;;Black;500;375;110.2829;248.385;;850.00;1;R ;M ;;17;Wheels;50;ML Road Front Wheel;2;Components;2012-05-30;2013-05-29;
753;706;HL Road Frame - Red, 58;;Red;500;375;1059.31;1431.5;58;2.24;1;R ;H ;U ;14;Road Frames;6;HL Road Frame;2;Components;2008-04-30;;
754;720;HL Road Frame - Red, 52;;Red;500;375;868.6342;1431.5;52;2.20;1;R ;H ;U ;14;Road Frames;6;HL Road Frame;2;Components;2011-05-31;;
755;718;HL Road Frame - Red, 44;;Red;500;375;868.6342;1431.5;44;2.12;1;R ;H ;U ;14;Road Frames;6;HL Road Frame;2;Components;2011-05-31;;
756;717;HL Road Frame - Red, 62;;Red;500;375;868.6342;1431.5;62;2.30;1;R ;H ;U ;14;Road Frames;6;HL Road Frame;2;Components;2011-05-31;;
757;887;HL Touring Frame - Yellow, 46;;Yellow;500;375;601.7437;1003.91;46;2.96;1;T ;H ;U ;16;Touring Frames;7;HL Touring Frame;2;Components;2013-05-30;;
758;888;HL Touring Frame - Yellow, 50;;Yellow;500;375;601.7437;1003.91;50;3.00;1;T ;H ;U ;16;Touring Frames;7;HL Touring Frame;2;Components;2013-05-30;;
759;744;HL Mountain Frame - Black, 44;;Black;500;375;699.0928;1349.6;44;2.76;1;M ;H ;U ;12;Mountain Frames;5;HL Mountain Frame;2;Components;2011-05-31;2012-05-29;
760;746;HL Mountain Frame - Black, 46;;Black;500;375;739.041;1349.6;46;2.84;1;M ;H ;U ;12;Mountain Frames;5;HL Mountain Frame;2;Components;2011-05-31;;
761;889;HL Touring Frame - Yellow, 54;;Yellow;500;375;601.7437;1003.91;54;3.04;1;T ;H ;U ;16;Touring Frames;7;HL Touring Frame;2;Components;2013-05-30;;
762;885;HL Touring Frame - Yellow, 60;;Yellow;500;375;601.7437;1003.91;60;3.08;1;T ;H ;U ;16;Touring Frames;7;HL Touring Frame;2;Components;2013-05-30;;
763;893;HL Touring Frame - Blue, 60;;Blue;500;375;601.7437;1003.91;60;3.08;1;T ;H ;U ;16;Touring Frames;7;HL Touring Frame;2;Components;2013-05-30;;
764;892;HL Touring Frame - Blue, 54;;Blue;500;375;601.7437;1003.91;54;3.04;1;T ;H ;U ;16;Touring Frames;7;HL Touring Frame;2;Components;2013-05-30;;
765;890;HL Touring Frame - Blue, 46;;Blue;500;375;601.7437;1003.91;46;2.96;1;T ;H ;U ;16;Touring Frames;7;HL Touring Frame;2;Components;2013-05-30;;
766;940;HL Road Pedal;;Silver/Black;500;375;35.9596;80.99;;149.00;1;R ;H ;;13;Pedals;70;HL Road Pedal;2;Components;2013-05-30;;
767;939;ML Road Pedal;;Silver/Black;500;375;27.568;62.09;;168.00;1;R ;M ;;13;Pedals;69;ML Road Pedal;2;Components;2013-05-30;;
768;916;HL Touring Seat/Saddle;;;500;375;23.3722;52.64;;;1;T ;H ;;15;Saddles;67;HL Touring Seat/Saddle;2;Components;2013-05-30;;
769;914;LL Touring Seat/Saddle;;;500;375;12.0413;27.12;;;1;T ;L ;;15;Saddles;66;LL Touring Seat/Saddle;2;Components;2013-05-30;;
770;915;ML Touring Seat/Saddle;;;500;375;17.3782;39.14;;;1;T ;M ;;15;Saddles;65;ML Touring Seat/Saddle;2;Components;2013-05-30;;
771;937;HL Mountain Pedal;;Silver/Black;500;375;35.9596;80.99;;185.00;1;M ;H ;;13;Pedals;64;HL Mountain Pedal;2;Components;2013-05-30;;
772;936;ML Mountain Pedal;;Silver/Black;500;375;27.568;62.09;;215.00;1;M ;M ;;13;Pedals;63;ML Mountain Pedal;2;Components;2013-05-30;;
773;935;LL Mountain Pedal;;Silver/Black;500;375;17.9776;40.49;;218.00;1;M ;L ;;13;Pedals;62;LL Mountain Pedal;2;Components;2013-05-30;;
774;807;HL Headset;;;500;375;55.3801;124.73;;;1;;H ;;11;Headsets;61;HL Headset;2;Components;2012-05-30;2013-05-29;
775;806;ML Headset;;;500;375;45.4168;102.29;;;1;;M ;;11;Headsets;60;ML Headset;2;Components;2012-05-30;2013-05-29;
776;839;HL Road Frame - Black, 48;;Black;500;375;868.6342;1431.5;48;2.16;1;R ;H ;U ;14;Road Frames;6;HL Road Frame;2;Components;2012-05-30;;
777;938;LL Road Pedal;;Silver/Black;500;375;17.9776;40.49;;189.00;1;R ;L ;;13;Pedals;68;LL Road Pedal;2;Components;2013-05-30;;
778;815;LL Mountain Front Wheel;;Black;500;375;26.9708;60.745;;;1;M ;L ;;17;Wheels;42;LL Mountain Front Wheel;2;Components;2012-05-30;2013-05-29;
779;949;LL Crankset;;Black;500;375;77.9176;175.49;;600.00;1;;L ;;8;Cranksets;99;LL Crankset;2;Components;2013-05-30;;
780;833;ML Road Frame-W - Yellow, 40;;Yellow;500;375;360.9428;594.83;40;2.22;1;R ;M ;W ;14;Road Frames;17;ML Road Frame-W;2;Components;2012-05-30;;
781;835;ML Road Frame-W - Yellow, 44;;Yellow;500;375;360.9428;594.83;44;2.30;1;R ;M ;W ;14;Road Frames;17;ML Road Frame-W;2;Components;2012-05-30;;
782;836;ML Road Frame-W - Yellow, 48;;Yellow;500;375;360.9428;594.83;48;2.34;1;R ;M ;W ;14;Road Frames;17;ML Road Frame-W;2;Components;2012-05-30;;
783;834;ML Road Frame-W - Yellow, 42;;Yellow;500;375;360.9428;594.83;42;2.26;1;R ;M ;W ;14;Road Frames;17;ML Road Frame-W;2;Components;2012-05-30;;
784;732;ML Road Frame - Red, 48;;Red;500;375;352.1394;594.83;48;2.26;1;R ;M ;U ;14;Road Frames;16;ML Road Frame;2;Components;2011-05-31;2012-05-29;
785;731;ML Road Frame - Red, 44;;Red;500;375;352.1394;594.83;44;2.22;1;R ;M ;U ;14;Road Frames;16;ML Road Frame;2;Components;2011-05-31;2012-05-29;
786;733;ML Road Frame - Red, 52;;Red;500;375;352.1394;594.83;52;2.30;1;R ;M ;U ;14;Road Frames;16;ML Road Frame;2;Components;2011-05-31;2012-05-29;
787;734;ML Road Frame - Red, 58;;Red;500;375;352.1394;594.83;58;2.36;1;R ;M ;U ;14;Road Frames;16;ML Road Frame;2;Components;2011-05-31;2012-05-29;
788;735;ML Road Frame - Red, 60;;Red;500;375;352.1394;594.83;60;2.38;1;R ;M ;U ;14;Road Frames;16;ML Road Frame;2;Components;2011-05-31;2012-05-29;
789;904;ML Mountain Frame-W - Silver, 40;;Silver;500;375;199.3757;364.09;40;2.77;1;M ;M ;W ;12;Mountain Frames;15;ML Mountain Frame-W;2;Components;2013-05-30;;
790;824;ML Mountain Rear Wheel;;Black;500;375;104.7951;236.025;;;1;M ;M ;;17;Wheels;124;ML Mountain Rear Wheel;2;Components;2012-05-30;2013-05-29;
791;942;ML Mountain Frame-W - Silver, 38;;Silver;500;375;199.3757;364.09;38;2.73;2;M ;M ;W ;12;Mountain Frames;15;ML Mountain Frame-W;2;Components;2013-05-30;;
792;905;ML Mountain Frame-W - Silver, 42;;Silver;500;375;199.3757;364.09;42;2.81;1;M ;M ;W ;12;Mountain Frames;15;ML Mountain Frame-W;2;Components;2013-05-30;;
793;906;ML Mountain Frame-W - Silver, 46;;Silver;500;375;199.3757;364.09;46;2.85;1;M ;M ;W ;12;Mountain Frames;15;ML Mountain Frame-W;2;Components;2013-05-30;;
794;831;ML Mountain Frame - Black, 44;;Black;500;375;185.8193;348.76;44;2.81;1;M ;M ;U ;12;Mountain Frames;14;ML Mountain Frame;2;Components;2012-05-30;2013-05-29;
795;830;ML Mountain Frame - Black, 40;;Black;500;375;185.8193;348.76;40;2.77;1;M ;M ;U ;12;Mountain Frames;14;ML Mountain Frame;2;Components;2012-05-30;2013-05-29;
796;832;ML Mountain Frame - Black, 48;;Black;500;375;185.8193;348.76;48;2.85;1;M ;M ;U ;12;Mountain Frames;14;ML Mountain Frame;2;Components;2012-05-30;2013-05-29;
